studyID,icerID,uniqueID,firstAuthor,pubYear,title,country,income,asiaPacific,intervention,comparator,comparison,doseNum,baseCase,perspective,currencyName,currencyCountry,priceYear,priceIntvNCU,priceIntvUSD,priceCompNCU,priceCompUSD,herdEffects,seroReplace,efficacyPneum,efficacyIPD,efficacyOtitis,icerMetric,icerNCU,icerUSD,costSaving,gdppc,gdp1decide,gdp3decide,icerGdppc,OHgdppc,OHdecide,OLgdppc,OLdecide,WHgdppc,WHdecide,WLgdppc,WLdecide,RHgdppc,RHdecide,RLgdppc,RLdecide,studyThreshold,studyDecide,switchOH,switchOL,switchWH,switchWL,switchRH,switchRL,switches,budgetImpact,funding
34,3,3403,Bakir,2012,Cost-effectiveness of new pneumococcal conjugate vaccines in,Turkey,Upper-middle,0,PCV10,PCV7,Others,Four,1,Healthcare/payer,US dollar,United States,2000,55,55,55,55,0,0,1,1,1,QALY gained,-3713,-3156,1,4337,Cost-saving,Cost-saving,-0.73,1.43,Cost-saving,0.82,Cost-saving,0.543885753,Cost-saving,0.233852641,Cost-saving,0.760180724,Cost-saving,0.315079233,Cost-saving,NA,Cost-saving,,,,,,,0,0,Industry
35,1,3501,Castañeda-Orjuela,2012,"Cost-effectiveness of pneumococcal conjugate vaccines of 7, ",Colombia,Upper-middle,0,PCV7,NoVax,PCV7 vs NoVax,Three,1,Societal,US dollar,United States,2009,14,14,,,0,0,1,1,1,LY gained,999999,999999,0,5193,Not cost-effective,Not cost-effective,192.56,1.89,Not cost-effective,1.17,Not cost-effective,0.671424489,Not cost-effective,0.166700172,Not cost-effective,1.323739634,Not cost-effective,0.548639884,Not cost-effective,One GDPpc,Not cost-effective,,,,,,,0,0,Government
35,2,3502,Castañeda-Orjuela,2012,"Cost-effectiveness of pneumococcal conjugate vaccines of 7, ",Colombia,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Three,1,Societal,US dollar,United States,2009,14.9,14.9,,,0,0,1,1,1,LY gained,1837,1837,0,5193,Cost-effective,Cost-effective,0.35,1.89,Cost-effective,1.17,Cost-effective,0.671424489,Cost-effective,0.166700172,Not cost-effective,1.323739634,Cost-effective,0.548639884,Cost-effective,One GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Government
35,3,3503,Castañeda-Orjuela,2012,"Cost-effectiveness of pneumococcal conjugate vaccines of 7, ",Colombia,Upper-middle,0,PCV13,PCV10,PCV13 vs PCV10,Three,1,Societal,US dollar,United States,2009,16.3,16.3,14.85,14.9,0,0,1,1,1,LY gained,9516,9516,0,5193,Not cost-effective,Cost-effective,1.83,1.89,Cost-effective,1.17,Not cost-effective,0.671424489,Not cost-effective,0.166700172,Not cost-effective,1.323739634,Not cost-effective,0.548639884,Not cost-effective,One GDPpc,Cost-effective,0,1,1,1,1,1,5,0,Government
36,1,3601,Gomez,2013,Cost-effectiveness and cost utility analysis of three pneumo,Peru,Upper-middle,0,PCV7,NoVax,PCV7 vs NoVax,Three,1,Healthcare/payer,US dollar,United States,2009,20,20,,,0,0,1,1,1,QALY gained,6014,6014,0,4196,Not cost-effective,Cost-effective,1.43,1.08,Not cost-effective,0.64,Not cost-effective,0.648684361,Not cost-effective,0.164872092,Not cost-effective,0.884510957,Not cost-effective,0.36655409,Not cost-effective,Three GDPpc,Cost-effective,1,1,1,1,1,1,6,0,Industry
36,2,3602,Gomez,2013,Cost-effectiveness and cost utility analysis of three pneumo,Peru,Upper-middle,0,PCV13,NoVax,PCV13 vs NoVax,Three,1,Healthcare/payer,US dollar,United States,2009,16.3,16.3,,,0,0,1,1,1,QALY gained,5327,5327,0,4196,Not cost-effective,Cost-effective,1.27,1.08,Not cost-effective,0.64,Not cost-effective,0.648684361,Not cost-effective,0.164872092,Not cost-effective,0.884510957,Not cost-effective,0.36655409,Not cost-effective,Three GDPpc,Cost-effective,1,1,1,1,1,1,6,0,Industry
36,3,3603,Gomez,2013,Cost-effectiveness and cost utility analysis of three pneumo,Peru,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Three,1,Healthcare/payer,US dollar,United States,2009,14.2,14.2,,,0,0,1,1,1,QALY gained,4500,4500,0,4196,Not cost-effective,Cost-effective,1.07,1.08,Cost-effective,0.64,Not cost-effective,0.648684361,Not cost-effective,0.164872092,Not cost-effective,0.884510957,Not cost-effective,0.36655409,Not cost-effective,Three GDPpc,Cost-effective,0,1,1,1,1,1,5,0,Industry
36,4,3604,Gomez,2013,Cost-effectiveness and cost utility analysis of three pneumo,Peru,Upper-middle,0,PCV10,PCV7,Others,Three,1,Healthcare/payer,US dollar,United States,2009,14.2,14.2,20,20,0,0,1,1,1,QALY gained,-2727,-2727,1,4196,Cost-saving,Cost-saving,-0.65,1.08,Cost-saving,0.64,Cost-saving,0.648684361,Cost-saving,0.164872092,Cost-saving,0.884510957,Cost-saving,0.36655409,Cost-saving,Three GDPpc,Cost-saving,,,,,,,0,0,Industry
36,5,3605,Gomez,2013,Cost-effectiveness and cost utility analysis of three pneumo,Peru,Upper-middle,0,PCV13,PCV7,Others,Three,1,Healthcare/payer,US dollar,United States,2009,16.3,16.3,20,20,0,0,1,1,1,QALY gained,999999,999999,0,4196,Not cost-effective,Not cost-effective,238.3,1.08,Not cost-effective,0.64,Not cost-effective,0.648684361,Not cost-effective,0.164872092,Not cost-effective,0.884510957,Not cost-effective,0.36655409,Not cost-effective,Three GDPpc,Not cost-effective,,,,,,,0,0,Industry
37,1,3701,Kieninger,2015,Cost-effectiveness analysis of pneumococcal conjugate vaccin,Paraguay,Lower-middle,0,PCV10,NoVax,PCV10 vs NoVax,Three,1,Healthcare/payer,US dollar,United States,2009,14.9,14.9,,,0,0,1,1,1,DALY averted,3851,3851,0,3627,Not cost-effective,Cost-effective,1.06,1.42,Cost-effective,0.83,Not cost-effective,0.367021867,Not cost-effective,0.081522985,Not cost-effective,1.19904181,Cost-effective,0.496937043,Not cost-effective,Three GDPpc,Cost-effective,0,1,1,1,0,1,4,1,Non-profit
37,2,3702,Kieninger,2015,Cost-effectiveness analysis of pneumococcal conjugate vaccin,Paraguay,Lower-middle,0,PCV10,NoVax,PCV10 vs NoVax,Three,0,Societal,US dollar,United States,2009,14.9,14.9,,,0,0,1,1,1,DALY averted,1920,1920,0,3627,Cost-effective,Cost-effective,0.53,1.42,Cost-effective,0.83,Cost-effective,0.367021867,Not cost-effective,0.081522985,Not cost-effective,1.19904181,Cost-effective,0.496937043,Not cost-effective,Three GDPpc,Cost-effective,0,0,1,1,0,1,3,1,Non-profit
37,3,3703,Kieninger,2015,Cost-effectiveness analysis of pneumococcal conjugate vaccin,Paraguay,Lower-middle,0,PCV13,NoVax,PCV13 vs NoVax,Three,1,Healthcare/payer,US dollar,United States,2009,20,20,,,0,0,1,1,1,DALY averted,4901,4901,0,3627,Not cost-effective,Cost-effective,1.35,1.42,Cost-effective,0.83,Not cost-effective,0.367021867,Not cost-effective,0.081522985,Not cost-effective,1.19904181,Not cost-effective,0.496937043,Not cost-effective,Three GDPpc,Cost-effective,0,1,1,1,1,1,5,1,Non-profit
37,4,3704,Kieninger,2015,Cost-effectiveness analysis of pneumococcal conjugate vaccin,Paraguay,Lower-middle,0,PCV13,NoVax,PCV13 vs NoVax,Three,0,Societal,US dollar,United States,2009,20,20,,,0,0,1,1,1,DALY averted,3657,3657,0,3627,Not cost-effective,Cost-effective,1.01,1.42,Cost-effective,0.83,Not cost-effective,0.367021867,Not cost-effective,0.081522985,Not cost-effective,1.19904181,Cost-effective,0.496937043,Not cost-effective,Three GDPpc,Cost-effective,0,1,1,1,0,1,4,1,Non-profit
37,5,3705,Kieninger,2015,Cost-effectiveness analysis of pneumococcal conjugate vaccin,Paraguay,Lower-middle,0,PCV13,PCV10,PCV13 vs PCV10,Three,1,Healthcare/payer,US dollar,United States,2009,20,20,14.85,14.9,0,0,1,1,1,DALY averted,12181,12181,0,3627,Not cost-effective,Not cost-effective,3.36,1.42,Not cost-effective,0.83,Not cost-effective,0.367021867,Not cost-effective,0.081522985,Not cost-effective,1.19904181,Not cost-effective,0.496937043,Not cost-effective,Three GDPpc,Not cost-effective,,,,,,,0,1,Non-profit
37,6,3706,Kieninger,2015,Cost-effectiveness analysis of pneumococcal conjugate vaccin,Paraguay,Lower-middle,0,PCV13,PCV10,PCV13 vs PCV10,Three,0,Societal,US dollar,United States,2009,20,20,14.85,14.9,0,0,1,1,1,DALY averted,3851,3851,0,3627,Not cost-effective,Cost-effective,1.06,1.42,Cost-effective,0.83,Not cost-effective,0.367021867,Not cost-effective,0.081522985,Not cost-effective,1.19904181,Cost-effective,0.496937043,Not cost-effective,Three GDPpc,Cost-effective,0,1,1,1,0,1,4,1,Non-profit
38,1,3801,Komakhidze,2015,Cost-effectiveness of pneumococcal conjugate vaccination in ,Georgia,Lower-middle,0,PCV10,NoVax,PCV10 vs NoVax,Three,1,Healthcare/payer,US dollar,United States,2012,3.5,3.5,,,1,1,1,1,1,DALY averted,1599,1599,0,4422,Cost-effective,Cost-effective,0.36,0.27,Not cost-effective,0.2,Not cost-effective,0.400108507,Cost-effective,0.079156602,Not cost-effective,1.033634929,Cost-effective,0.428268838,Cost-effective,One/Three GPDpc,Cost-effective,1,1,0,1,0,0,3,0,Non-profit
38,2,3802,Komakhidze,2015,Cost-effectiveness of pneumococcal conjugate vaccination in ,Georgia,Lower-middle,0,PCV10,NoVax,PCV10 vs NoVax,Three,1,Healthcare/payer,US dollar,United States,2012,3.5,3.5,,,0,1,1,1,1,QALY gained,2200,2200,0,4422,Cost-effective,Cost-effective,0.5,0.27,Not cost-effective,0.2,Not cost-effective,0.400108507,Not cost-effective,0.079156602,Not cost-effective,1.033634929,Cost-effective,0.428268838,Not cost-effective,One/Three GPDpc,Cost-effective,1,1,1,1,0,1,5,0,Non-profit
39,1,3901,Ordóñez,2015,Cost-effectiveness analysis of the available pneumococcal co,Colombia,Upper-middle,0,PCV13,NoVax,PCV13 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2013,15.7,15.7,,,0,0,1,1,1,LY gained,489,489,0,8218,Cost-effective,Cost-effective,0.06,1.89,Cost-effective,1.17,Cost-effective,0.671424489,Cost-effective,0.166700172,Cost-effective,1.323739634,Cost-effective,0.548639884,Cost-effective,One/Three GPDpc,Cost-effective,0,0,0,0,0,0,0,0,Industry
39,2,3902,Ordóñez,2015,Cost-effectiveness analysis of the available pneumococcal co,Colombia,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2013,14.1,14.1,,,0,0,1,1,1,LY gained,813,813,0,8218,Cost-effective,Cost-effective,0.1,1.89,Cost-effective,1.17,Cost-effective,0.671424489,Cost-effective,0.166700172,Cost-effective,1.323739634,Cost-effective,0.548639884,Cost-effective,One/Three GPDpc,Cost-effective,0,0,0,0,0,0,0,0,Industry
39,3,3903,Ordóñez,2015,Cost-effectiveness analysis of the available pneumococcal co,Colombia,Upper-middle,0,PCV13,PCV10,PCV13 vs PCV10,Four,1,Healthcare/payer,US dollar,United States,2013,15.7,15.7,14.12,14.1,0,0,1,1,1,LY gained,-418,-418,1,8218,Cost-saving,Cost-saving,-0.05,1.89,Cost-saving,1.17,Cost-saving,0.671424489,Cost-saving,0.166700172,Cost-saving,1.323739634,Cost-saving,0.548639884,Cost-saving,One GDPpc,Cost-saving,,,,,,,0,0,Industry
40,1,4001,Sartori,2010,Cost-effectiveness of introducing the 10-valent pneumococcal,Brazil,Lower-middle,0,PCV10,NoVax,PCV10 vs NoVax,Three,1,Societal,Brazilian real,Brazil,2004,31,10.6,,,0,0,1,1,1,DALY averted,22066,7544,0,3637,Not cost-effective,Cost-effective,2.07,1.09,Not cost-effective,0.71,Not cost-effective,0.613314051,Not cost-effective,0.194546729,Not cost-effective,1.673943393,Not cost-effective,0.693786261,Not cost-effective,Three GDPpc,Cost-effective,1,1,1,1,1,1,6,0,Government
40,2,4002,Sartori,2010,Cost-effectiveness of introducing the 10-valent pneumococcal,Brazil,Lower-middle,0,PCV10,NoVax,PCV10 vs NoVax,Three,0,Healthcare/payer,Brazilian real,Brazil,2004,31,10.6,,,0,0,1,1,1,DALY averted,24930,8523,0,3637,Not cost-effective,Cost-effective,2.34,1.09,Not cost-effective,0.71,Not cost-effective,0.613314051,Not cost-effective,0.194546729,Not cost-effective,1.673943393,Not cost-effective,0.693786261,Not cost-effective,Three GDPpc,Cost-effective,1,1,1,1,1,1,6,0,Government
41,1,4101,Türel,2013,Potential cost-effectiveness of pneumococcal conjugate vacci,Turkey,Upper-middle,0,PCV7,NoVax,PCV7 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2011,30,30,,,0,0,1,1,1,LY gained,7109,7109,0,11421,Cost-effective,Cost-effective,0.62,1.43,Cost-effective,0.82,Cost-effective,0.543885753,Not cost-effective,0.233852641,Not cost-effective,0.760180724,Cost-effective,0.315079233,Not cost-effective,One GDPpc,Cost-effective,0,0,1,1,0,1,3,0,Non-profit
41,2,4102,Türel,2013,Potential cost-effectiveness of pneumococcal conjugate vacci,Turkey,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2011,30,30,,,0,0,1,1,1,LY gained,6784,6784,0,11421,Cost-effective,Cost-effective,0.59,1.43,Cost-effective,0.82,Cost-effective,0.543885753,Not cost-effective,0.233852641,Not cost-effective,0.760180724,Cost-effective,0.315079233,Not cost-effective,One GDPpc,Cost-effective,0,0,1,1,0,1,3,0,Non-profit
41,3,4103,Türel,2013,Potential cost-effectiveness of pneumococcal conjugate vacci,Turkey,Upper-middle,0,PCV13,NoVax,PCV13 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2011,30,30,,,0,0,1,1,1,LY gained,6696,6696,0,11421,Cost-effective,Cost-effective,0.59,1.43,Cost-effective,0.82,Cost-effective,0.543885753,Not cost-effective,0.233852641,Not cost-effective,0.760180724,Cost-effective,0.315079233,Not cost-effective,One GDPpc,Cost-effective,0,0,1,1,0,1,3,0,Non-profit
42,1,4201,Guzmán,2010,Cost effectiveness of heptavalent pneumococcal conjugate vac,Colombia,Lower-middle,0,PCV7,NoVax,PCV7 vs NoVax,Three,1,Healthcare/payer,US dollar,United States,2006,35,35,,,0,0,1,1,1,LY gained,752,752,0,3741,Cost-effective,Cost-effective,0.2,1.89,Cost-effective,1.17,Cost-effective,0.671424489,Cost-effective,0.166700172,Not cost-effective,1.323739634,Cost-effective,0.548639884,Cost-effective,One GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Non-profit
43,1,4301,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Argentina,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2009,20,20,,,0,0,1,1,1,QALY gained,3348,3348,0,8225,Cost-effective,Cost-effective,0.41,0.56,Cost-effective,0.37,Not cost-effective,,NA,,NA,1.63265299,Cost-effective,0.676667495,Cost-effective,Three GDPpc,Cost-effective,0,1,0,0,0,0,1,0,Industry
43,2,4302,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Argentina,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Societal,US dollar,United States,2009,20,20,,,0,0,1,1,1,QALY gained,1510,1510,0,8225,Cost-effective,Cost-effective,0.18,0.56,Cost-effective,0.37,Cost-effective,,NA,,NA,1.63265299,Cost-effective,0.676667495,Cost-effective,Three GDPpc,Cost-effective,0,0,0,0,0,0,0,0,Industry
43,3,4303,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Argentina,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2009,20,20,,,1,0,1,1,1,QALY gained,3295,3295,0,8225,Cost-effective,Cost-effective,0.4,0.56,Cost-effective,0.37,Not cost-effective,,NA,,NA,1.63265299,Cost-effective,0.676667495,Cost-effective,Three GDPpc,Cost-effective,0,1,0,0,0,0,1,0,Industry
43,4,4304,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Argentina,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2009,20,20,,,1,1,1,1,1,QALY gained,1455,1455,0,8225,Cost-effective,Cost-effective,0.18,0.56,Cost-effective,0.37,Cost-effective,,NA,,NA,1.63265299,Cost-effective,0.676667495,Cost-effective,Three GDPpc,Cost-effective,0,0,0,0,0,0,0,0,Industry
43,5,4305,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Brazil,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2008,20,20,,,0,0,1,1,1,QALY gained,7089,7089,0,8831,Cost-effective,Cost-effective,0.8,1.09,Cost-effective,0.71,Not cost-effective,0.613314051,Not cost-effective,0.194546729,Not cost-effective,1.673943393,Cost-effective,0.693786261,Not cost-effective,Three GDPpc,Cost-effective,0,1,1,1,0,1,4,0,Industry
43,6,4306,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Brazil,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Societal,US dollar,United States,2008,20,20,,,0,0,1,1,1,QALY gained,4811,4811,0,8831,Cost-effective,Cost-effective,0.54,1.09,Cost-effective,0.71,Cost-effective,0.613314051,Cost-effective,0.194546729,Not cost-effective,1.673943393,Cost-effective,0.693786261,Cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Industry
43,7,4307,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Brazil,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2008,20,20,,,1,0,1,1,1,QALY gained,6293,6293,0,8831,Cost-effective,Cost-effective,0.71,1.09,Cost-effective,0.71,Not cost-effective,0.613314051,Not cost-effective,0.194546729,Not cost-effective,1.673943393,Cost-effective,0.693786261,Not cost-effective,Three GDPpc,Cost-effective,0,1,1,1,0,1,4,0,Industry
43,8,4308,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Brazil,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2008,20,20,,,1,1,1,1,1,QALY gained,4025,4025,0,8831,Cost-effective,Cost-effective,0.46,1.09,Cost-effective,0.71,Cost-effective,0.613314051,Cost-effective,0.194546729,Not cost-effective,1.673943393,Cost-effective,0.693786261,Cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Industry
43,9,4309,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Colombia,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2008,20,20,,,0,0,1,1,1,QALY gained,4021,4021,0,5473,Cost-effective,Cost-effective,0.73,1.89,Cost-effective,1.17,Cost-effective,0.671424489,Not cost-effective,0.166700172,Not cost-effective,1.323739634,Cost-effective,0.548639884,Not cost-effective,Three GDPpc,Cost-effective,0,0,1,1,0,1,3,0,Industry
43,10,4310,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Colombia,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Societal,US dollar,United States,2008,20,20,,,0,0,1,1,1,QALY gained,2433,2433,0,5473,Cost-effective,Cost-effective,0.44,1.89,Cost-effective,1.17,Cost-effective,0.671424489,Cost-effective,0.166700172,Not cost-effective,1.323739634,Cost-effective,0.548639884,Cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Industry
43,11,4311,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Colombia,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2008,20,20,,,1,0,1,1,1,QALY gained,3886,3886,0,5473,Cost-effective,Cost-effective,0.71,1.89,Cost-effective,1.17,Cost-effective,0.671424489,Not cost-effective,0.166700172,Not cost-effective,1.323739634,Cost-effective,0.548639884,Not cost-effective,Three GDPpc,Cost-effective,0,0,1,1,0,1,3,0,Industry
43,12,4312,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Colombia,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2008,20,20,,,1,1,1,1,1,QALY gained,2296,2296,0,5473,Cost-effective,Cost-effective,0.42,1.89,Cost-effective,1.17,Cost-effective,0.671424489,Cost-effective,0.166700172,Not cost-effective,1.323739634,Cost-effective,0.548639884,Cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Industry
43,13,4313,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Mexico,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2008,20,20,,,0,0,1,1,1,QALY gained,4594,4594,0,10017,Cost-effective,Cost-effective,0.46,0.97,Cost-effective,0.64,Cost-effective,0.629266618,Cost-effective,0.224704778,Not cost-effective,0.922169342,Cost-effective,0.382193767,Not cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,1,2,0,Industry
43,14,4314,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Mexico,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Societal,US dollar,United States,2008,20,20,,,0,0,1,1,1,QALY gained,3243,3243,0,10017,Cost-effective,Cost-effective,0.32,0.97,Cost-effective,0.64,Cost-effective,0.629266618,Cost-effective,0.224704778,Not cost-effective,0.922169342,Cost-effective,0.382193767,Cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Industry
43,15,4315,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Mexico,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2008,20,20,,,1,0,1,1,1,QALY gained,4144,4144,0,10017,Cost-effective,Cost-effective,0.41,0.97,Cost-effective,0.64,Cost-effective,0.629266618,Cost-effective,0.224704778,Not cost-effective,0.922169342,Cost-effective,0.382193767,Not cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,1,2,0,Industry
43,16,4316,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Mexico,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2008,20,20,,,1,1,1,1,1,QALY gained,2791,2791,0,10017,Cost-effective,Cost-effective,0.28,0.97,Cost-effective,0.64,Cost-effective,0.629266618,Cost-effective,0.224704778,Not cost-effective,0.922169342,Cost-effective,0.382193767,Cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Industry
43,17,4317,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Peru,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,1,Healthcare/payer,US dollar,United States,2009,20,20,,,0,0,1,1,1,QALY gained,2975,2975,0,4196,Cost-effective,Cost-effective,0.71,1.08,Cost-effective,0.64,Not cost-effective,0.648684361,Not cost-effective,0.164872092,Not cost-effective,0.884510957,Cost-effective,0.36655409,Not cost-effective,Three GDPpc,Cost-effective,0,1,1,1,0,1,4,0,Industry
43,18,4318,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Peru,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Societal,US dollar,United States,2009,20,20,,,0,0,1,1,1,QALY gained,1536,1536,0,4196,Cost-effective,Cost-effective,0.37,1.08,Cost-effective,0.64,Cost-effective,0.648684361,Cost-effective,0.164872092,Not cost-effective,0.884510957,Cost-effective,0.36655409,Cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Industry
43,19,4319,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Peru,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2009,20,20,,,1,0,1,1,1,QALY gained,2921,2921,0,4196,Cost-effective,Cost-effective,0.7,1.08,Cost-effective,0.64,Not cost-effective,0.648684361,Not cost-effective,0.164872092,Not cost-effective,0.884510957,Cost-effective,0.36655409,Not cost-effective,Three GDPpc,Cost-effective,0,1,1,1,0,1,4,0,Industry
43,20,4320,Marti,2013,A cost-effectiveness analysis of a 10-valent pneumococcal co,Peru,Upper-middle,0,PCV10,NoVax,PCV10 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2009,20,20,,,1,1,1,1,1,QALY gained,1479,1479,0,4196,Cost-effective,Cost-effective,0.35,1.08,Cost-effective,0.64,Cost-effective,0.648684361,Cost-effective,0.164872092,Not cost-effective,0.884510957,Cost-effective,0.36655409,Cost-effective,Three GDPpc,Cost-effective,0,0,0,1,0,0,1,0,Industry
44,1,4401,Giglio,2010,Cost-effectiveness of the CRM-based 7-valent pneumococcal co,Argentina,Upper-middle,0,PCV7,NoVax,PCV7 vs NoVax,Four,1,Societal,US dollar,United States,2007,26.5,26.5,,,0,0,1,1,1,LY gained,5599,5599,0,7245,Cost-effective,Cost-effective,0.77,0.56,Not cost-effective,0.37,Not cost-effective,,NA,,NA,1.63265299,Cost-effective,0.676667495,Not cost-effective,One/Three GPDpc,Cost-effective,1,1,0,0,0,1,3,1,Industry
44,2,4402,Giglio,2010,Cost-effectiveness of the CRM-based 7-valent pneumococcal co,Argentina,Upper-middle,0,PCV7,NoVax,PCV7 vs NoVax,Four,0,Societal,US dollar,United States,2007,26.5,26.5,,,1,0,1,1,1,LY gained,2822,2822,0,7245,Cost-effective,Cost-effective,0.39,0.56,Cost-effective,0.37,Not cost-effective,,NA,,NA,1.63265299,Cost-effective,0.676667495,Cost-effective,One/Three GPDpc,Cost-effective,0,1,0,0,0,0,1,1,Industry
44,3,4403,Giglio,2010,Cost-effectiveness of the CRM-based 7-valent pneumococcal co,Argentina,Upper-middle,0,PCV7,NoVax,PCV7 vs NoVax,Four,0,Healthcare/payer,US dollar,United States,2007,26.5,26.5,,,0,0,1,1,1,LY gained,5828,5828,0,7245,Cost-effective,Cost-effective,0.8,0.56,Not cost-effective,0.37,Not cost-effective,,NA,,NA,1.63265299,Cost-effective,0.676667495,Not cost-effective,One/Three GPDpc,Cost-effective,1,1,0,0,0,1,3,1,Industry
45,1,4501,Talbird,2010,"Outcomes and costs associated with PHiD-CV, a new protein D ",Mexico,Upper-middle,0,PCV10,PCV7,Others,Three,1,Healthcare/payer,Mexican peso,Mexico,2008,,,,,0,1,1,1,1,QALY gained,-70783,-6360,1,10017,Cost-saving,Cost-saving,-0.63,0.97,Cost-saving,0.64,Cost-saving,0.629266618,Cost-saving,0.224704778,Cost-saving,0.922169342,Cost-saving,0.382193767,Cost-saving,One/Three GPDpc,Cost-saving,,,,,,,0,0,Industry
45,2,4502,Talbird,2010,"Outcomes and costs associated with PHiD-CV, a new protein D ",Mexico,Upper-middle,0,PCV10,PCV7,Others,Three,1,Healthcare/payer,Mexican peso,Mexico,2008,,,,,1,1,1,1,1,QALY gained,-999999,-999999,1,10017,Cost-saving,Cost-saving,-99.83,0.97,Cost-saving,0.64,Cost-saving,0.629266618,Cost-saving,0.224704778,Cost-saving,0.922169342,Cost-saving,0.382193767,Cost-saving,One/Three GPDpc,Cost-saving,,,,,,,0,0,Industry
